기준_년분기_코드,행정동_코드,행정동_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20243,11530790,수궁동,2682295,6,997016000,292650000,10659000,1536000,43823000,258068000,190706000,10272000,39186000,13628000,136488000,1758258,792402,965856,320696,191047,222419,282500,283773,457824,451877,371795,199798,200350,300764,233674,246527,245878,247748,246134,244745,247034,280191
20243,11530780,오류2동,2781178,6,1504343000,705129000,11374000,18850000,122201000,28599000,128912000,30275000,129721000,62279000,267003000,4986448,2286953,2699497,1021457,552049,736607,789834,699072,1187431,1494577,1042483,506048,501750,759672,681918,702422,701915,707908,705208,696917,723349,748730
20243,11530770,오류1동,2574851,6,1528537000,358531000,46648000,1836000,274437000,283948000,34753000,92538000,74566000,21270000,340010000,4054068,1898808,2155262,537637,653428,732469,592610,593566,944359,1127159,813072,428117,436002,677538,572178,562004,566535,571669,566813,563164,604896,618986
20243,11530760,개봉3동,2512790,6,1088925000,557925000,15667000,32632000,89746000,63289000,24225000,20249000,49638000,30516000,205038000,3873893,1820876,2053017,635756,380245,549619,654111,620197,1033967,1007231,759091,438555,459651,679498,529870,546435,546180,548707,543856,545640,569657,573419
20243,11530750,개봉2동,3068971,7,1260611000,366426000,11837000,18081000,272494000,5421000,117407000,35844000,57053000,42203000,333845000,4031456,1874051,2157405,607982,455569,647285,629765,618336,1072520,1185782,814054,399357,409221,654975,568066,563655,560810,562052,555636,555496,608031,625776
20243,11530740,개봉1동,2805757,6,1772583000,720733000,20832000,30551000,223906000,164306000,45015000,44862000,76279000,76082000,370017000,7666396,3668056,3998340,1185480,830185,1111605,1153183,1250939,2135004,2100933,1561147,855902,857415,1266476,1024520,1081769,1078839,1074547,1073069,1064064,1132634,1161472
20243,11530730,고척2동,2882639,6,1157344000,423761000,19648000,19399000,158938000,148544000,57945000,21035000,38032000,27606000,242436000,5284846,2505348,2779498,1103161,512462,641198,799627,833477,1394921,1604863,1102127,549353,533322,780846,714335,747518,749150,746251,745840,734593,762614,798881
20243,11530720,고척1동,2972418,6,2337431000,589090000,11902000,32928000,562705000,39848000,96702000,62835000,310874000,53630000,576917000,4497460,2149882,2347578,775862,596903,663642,679718,720785,1060553,1259623,908125,495979,493976,738650,601106,622652,650082,644109,637966,627502,646563,668587
20243,11530595,가리봉동,2336331,5,490240000,199152000,2997000,5980000,54712000,27392000,2078000,33833000,20747000,12454000,130895000,3082512,1708389,1374123,124858,583687,668691,583646,549172,572458,762817,654640,394711,393665,505219,371461,449710,451004,450375,450524,442058,407181,431659
20243,11530560,구로5동,3213284,7,6886203000,2037033000,33413000,242028000,1051448000,62413000,65439000,165088000,1712558000,294094000,1222689000,7152296,3452691,3699604,857783,1091275,1351419,1176099,1124319,1551399,1721691,1475109,898657,901342,1249874,905624,1009098,1007622,1014781,1014808,1019717,1038883,1047385
20243,11530550,구로4동,2617060,6,1938932000,688477000,96422000,11867000,268670000,53051000,56280000,89597000,96358000,52561000,525649000,7132853,3531249,3601603,689044,701393,1141517,1260832,1366616,1973451,1826185,1397100,852022,892814,1239613,925120,1017484,1010603,1007006,1003990,995614,1029708,1068449
20243,11530540,구로3동,2888444,6,5.86E+11,910752000,233370000,89932000,1644636000,168942000,180706000,320040000,5.80E+11,194761000,2042211000,6648237,3385465,3262771,692733,958035,1394163,1303620,1010308,1289377,1647484,1405732,878539,864730,1063967,787786,1000419,995321,998169,998940,985682,832511,837194
20243,11530530,구로2동,2453690,6,4952929000,460225000,25581000,242105000,3273506000,135155000,20307000,70984000,102700000,33843000,588523000,9292714,4593091,4699622,845738,1008489,1504765,1630055,1850397,2453271,2481517,1955686,1097237,1095297,1478127,1184851,1331069,1334435,1334859,1321336,1308195,1302701,1360117
20243,11530520,구로1동,3368067,7,680511000,288822000,6070000,5053000,76771000,8959000,102607000,9775000,23880000,39877000,118697000,1925319,945995,979325,424437,201686,335685,336822,267187,359504,531318,423764,216671,210675,293631,249259,275251,277068,279212,278633,275810,264916,274429
20243,11530510,신도림동,4380318,8,4300462000,433940000,25098000,29702000,436393000,58112000,289315000,69610000,1816777000,341332000,800183000,6064435,2793128,3271307,1261791,690274,1071000,1115074,846961,1079335,1507744,1246370,747487,761825,1036230,764780,846228,845899,858704,858326,864556,897413,893309
20243,11500641,방화3동,3044446,7,644666000,295320000,2493000,611000,67629000,1107000,16976000,10643000,72903000,23390000,153594000,2467815,1161784,1306030,383957,236660,393270,419089,366418,668419,746861,516630,256994,249722,362498,335108,347876,349946,348824,348317,348342,356689,367818
20243,11500640,방화2동,2708397,6,3480208000,520432000,1509668000,33723000,225224000,257446000,18546000,53502000,176998000,250992000,433677000,4708139,2284664,2423476,536933,642059,865457,731021,710136,1222532,1280300,994884,557601,546269,737762,591323,664389,665243,667484,665179,661677,681574,702594
20243,11500630,방화1동,3407916,7,2655339000,707906000,29296000,48369000,418787000,179997000,279480000,61341000,164878000,97763000,667522000,7638076,3622286,4015790,1422126,750233,1226763,1279749,1086218,1872987,2050593,1566442,877500,874667,1257874,1011000,1086891,1081983,1085322,1082803,1085417,1103512,1112148
20243,11500620,공항동,2896818,6,2984567000,633674000,38537000,94773000,546127000,440864000,52754000,53649000,351210000,73431000,699548000,5431825,2742210,2689614,1205993,640288,870933,967244,700334,1047033,1595760,1141666,605042,578222,803522,707612,780226,783480,784103,782825,776835,758895,765460
20243,11500615,우장산동,4135674,8,2924634000,1125827000,54935000,17575000,624913000,43828000,349080000,31729000,147497000,136082000,393168000,6860725,3179307,3681419,1400771,906165,1007081,1203619,960695,1382393,1771860,1416610,784128,797900,1180060,910168,972628,974228,980704,977944,976671,994195,984356
20243,11500611,발산1동,3192517,7,9035210000,1363624000,44725000,69180000,3386622000,1618702000,683973000,12487000,444063000,304889000,1106945000,5326795,2379242,2947553,1490443,590825,612545,913327,743505,976152,1470714,1173749,630391,596696,783095,672150,774215,771787,775731,781379,770295,727804,725584
20243,11500605,가양3동,3047051,7,201394000,85835000,4464000,1429000,15746000,3655000,12723000,0,36331000,14488000,26723000,1909669,896452,1013217,165006,226157,472246,317569,250879,477812,610418,407913,201499,191067,252045,246728,279695,277694,277537,276986,274562,260895,262301
20243,11500604,가양2동,3065320,7,1233270000,742066000,13483000,20459000,186310000,87448000,7396000,6070000,61690000,23396000,84952000,2177200,990462,1186738,198937,216837,372062,294597,278961,815806,539483,469347,262787,264153,361931,279497,312196,312377,311178,311218,311004,307403,311825
20243,11500603,가양1동,3560388,7,41380462000,1261021000,80892000,134474000,2112556000,9434301000,156394000,425537000,19892086000,4022225000,3860976000,3225463,1611316,1614146,385939,527962,754902,564077,434218,558364,711518,705547,463664,452975,528271,363490,480770,482715,485608,486629,483051,410026,396664
20243,11500593,화곡8동,2473381,6,1654006000,688919000,55826000,12232000,180113000,846000,70596000,53734000,68784000,68771000,454185000,7996556,3710153,4286402,1266489,1149841,1331013,1412106,1126171,1710937,2205331,1629616,886973,901823,1308450,1064363,1134379,1136592,1136587,1132849,1125818,1163554,1166776
20243,11500591,화곡6동,3040513,7,2878512000,507879000,31528000,16162000,647794000,509484000,15845000,224854000,203484000,62502000,658980000,5484442,2568999,2915443,611279,922863,1156971,895244,742265,1155820,1517276,1136650,609401,600479,875828,744809,769989,766992,774260,772164,772792,806080,822167
20243,11500590,화곡본동,2398795,5,2255629000,683958000,33554000,20045000,342820000,372022000,76342000,71522000,84790000,53218000,517358000,7800871,3636827,4164044,1217618,1155988,1420914,1240018,1027061,1739272,2355059,1616003,788038,780002,1187730,1074041,1092344,1087596,1095580,1090702,1080889,1152849,1200913
20243,11500570,화곡4동,2423768,5,1650288000,354279000,49168000,71030000,197835000,291060000,38129000,61512000,140357000,70941000,375977000,4658081,2118652,2539429,859075,548935,694331,755325,668809,1131607,1374127,956024,485732,476027,721223,644947,657866,656173,655874,653778,651318,684612,698459
20243,11500560,화곡3동,3132782,7,1700885000,315017000,20560000,11157000,363379000,1820000,117618000,75514000,137584000,72652000,585584000,3846378,1734567,2111810,610867,534539,618659,599526,533763,949024,974619,781496,451582,454835,674207,509637,541150,538894,542868,540125,543964,567111,572265
20243,11500550,화곡2동,2385531,5,665333000,158738000,7015000,40165000,103588000,165989000,49135000,7007000,42048000,17332000,74316000,3362341,1534006,1828335,579638,414871,501167,571734,501969,792962,1028363,694586,343192,344309,505051,446840,472688,471493,471742,467788,461992,495171,521469
20243,11500540,화곡1동,2485455,6,4112934000,1037360000,93155000,47583000,664430000,113815000,83032000,391747000,363386000,163235000,1155191000,16154337,7628478,8525859,1730015,2802659,3196067,2636161,2250679,3538757,4369195,3296519,1816611,1825490,2667202,2179321,2268447,2264219,2274656,2263140,2264445,2380724,2438705
20243,11500535,등촌3동,3403390,7,3297528000,558669000,11491000,18939000,1117218000,43416000,239811000,40128000,211683000,229571000,826602000,7067968,3316007,3751961,1041679,941907,1245477,1141019,977196,1720691,1801569,1472667,890627,870519,1147533,885053,1010696,1009166,1022230,1016418,1024059,993586,991814
20243,11500530,등촌2동,3352636,7,925958000,158162000,240494000,8584000,78847000,123773000,33187000,20221000,34816000,19038000,208836000,3702377,1727756,1974621,659701,462873,686511,577163,495823,820307,1092020,784337,393894,385640,547567,498917,527180,522994,524963,521661,515985,534251,555343
20243,11500520,등촌1동,3322838,7,1958801000,420780000,15902000,24499000,403472000,119767000,52818000,56014000,212943000,86846000,565760000,5077412,2356264,2721147,541302,814188,1292726,864627,619754,944815,1440723,1063598,583360,558137,770667,660928,729322,724934,731105,731897,728435,709265,722456
20243,11500510,염창동,4127504,8,2303118000,619869000,35526000,93570000,218099000,162090000,244570000,29784000,227053000,151398000,521159000,8352460,3939902,4412558,1770841,909166,1659397,1577751,1055685,1379620,2428608,1747509,872631,859629,1285926,1158157,1188223,1187567,1199588,1196520,1188343,1185596,1206624
20243,11470680,신정7동,4094404,8,1753045000,522128000,4542000,7419000,434482000,196747000,196158000,4365000,69028000,34213000,283963000,3083284,1414263,1669021,815759,278253,306351,508532,462486,711903,884706,616591,320828,330997,507841,422319,435568,435752,435186,437732,435682,448476,454888
20243,11470670,신정6동,5384412,9,1170831000,270784000,5096000,0,72166000,29878000,571748000,14403000,76879000,33475000,96402000,2017228,915429,1101799,584932,174628,212025,384127,281685,379830,535787,414413,228244,237497,341969,259319,285553,284787,286582,287573,288055,292226,292453
20243,11470650,신정4동,2609700,6,3655108000,643880000,67903000,35350000,823388000,140033000,346236000,132025000,219844000,156374000,1090075000,11066177,5206610,5859566,2002863,1550667,1681446,1796314,1626032,2408856,3056647,2309972,1251464,1240592,1767689,1439813,1569328,1572741,1574722,1573100,1576422,1602878,1596985
20243,11470640,신정3동,3158844,7,1934541000,594465000,26017000,5158000,645903000,51450000,165341000,29585000,135664000,46260000,234698000,7300318,3370699,3929619,1571453,734524,957450,1192423,1117701,1726766,2335910,1573332,721334,651177,988650,1029914,1042795,1044202,1045997,1042760,1036815,1021797,1065953
20243,11470630,신정2동,4725315,8,1555460000,443572000,6751000,11501000,216184000,41647000,313185000,15475000,94805000,40333000,372007000,4375344,2040721,2334623,1207702,455246,430805,757803,685221,838567,1163128,875079,501882,512997,747430,574829,613690,611699,615789,614886,617984,649207,652089
20243,11470620,신정1동,5046256,9,1639612000,336276000,28315000,69648000,201185000,191291000,157465000,65824000,78125000,60639000,450844000,3200695,1492919,1707777,797044,337300,362552,577964,475704,650131,773030,641740,390433,396888,579054,419549,451709,446786,452554,454724,458544,470827,465552
20243,11470611,신월7동,2343943,5,745530000,347317000,6723000,19744000,51284000,30157000,22276000,17919000,59309000,38953000,151848000,2123726,1013562,1110164,348593,203200,288241,293985,349277,640428,546999,432279,243413,242810,367370,290854,299107,298446,297844,299226,296861,311935,320307
20243,11470610,신월6동,2857257,6,1057112000,458810000,24246000,11173000,147837000,2631000,56839000,9379000,67322000,29464000,249411000,974124,469923,504202,156202,88939,146311,166198,165495,250977,235683,201600,117980,120923,170787,127154,138281,138409,139061,138296,135989,139971,144116
20243,11470600,신월5동,2615553,6,1262760000,186570000,7074000,27370000,143973000,398424000,43779000,34997000,81849000,56462000,282262000,2763107,1316192,1446916,471941,320266,413518,426000,414163,717217,739059,593402,334097,313661,431883,351004,394026,395239,393680,393498,394680,389113,402872
20243,11470590,신월4동,2639083,6,1139658000,176716000,13427000,6612000,127727000,314111000,66496000,48678000,20937000,26655000,338299000,3306643,1563787,1742856,775553,296292,413906,547316,461878,811701,999772,672855,335118,335435,508736,454727,469837,467048,470026,463190,465292,479320,491930
20243,11470580,신월3동,2152244,5,958701000,183600000,9121000,2595000,108236000,463909000,19739000,11698000,18828000,23700000,117275000,2732022,1365371,1366652,443065,269802,381578,412926,462469,762182,761513,583337,313649,303576,415101,354846,390264,389926,386324,385305,382795,391273,406135
20243,11470570,신월2동,2727225,6,1037696000,399542000,10374000,14435000,250357000,56393000,55337000,5844000,34279000,23103000,188032000,3493592,1631900,1861692,713367,347787,500575,572428,505410,854026,1047194,712938,363313,360204,532758,477183,493216,494609,496071,492327,487202,504293,525875
20243,11470560,신월1동,2227154,5,1360059000,692429000,26997000,35160000,111880000,30502000,21899000,52892000,68119000,34107000,286074000,4112625,2012922,2099703,559981,431331,618141,658939,651497,1192737,1200380,840046,436670,436184,642563,556784,580319,579900,576923,572499,570023,608036,624925
20243,11470550,목5동,5987821,9,4854471000,742931000,19263000,8708000,1563155000,3190000,1803826000,10057000,173553000,72609000,457179000,4570677,2132417,2438260,1526816,385050,392957,879363,614968,771523,1214312,909721,506295,529735,793293,617320,638693,635918,644031,643462,647412,678650,682510
20243,11470540,목4동,3426858,7,1913096000,785920000,15648000,15838000,324402000,5907000,217515000,33772000,116330000,44641000,353123000,5712758,2717516,2995242,1363402,692723,671287,931840,943817,1109689,1737287,1177691,581996,575433,856549,783802,811045,804820,810172,809093,805242,826395,845993
20243,11470530,목3동,3101712,7,2301320000,994521000,70510000,56879000,402991000,10045000,68440000,65419000,142307000,70029000,420179000,4907915,2244429,2663486,793041,600576,821374,768831,756359,1167736,1361747,977196,524039,520912,818363,705660,694019,687380,693740,689420,688042,715390,739926
